order_id,user_id,age_group,city,province,region,product_id,product_name,category,brand,supplier,price,cost,quantity,discount,coupon_amount,payment_method,sales_channel,traffic_source,campaign_name,device_type,store_id,store_type,order_date,order_hour,is_returned,return_reason,delivery_days,customer_rating,user_gender,user_age,user_level,ab_group,shipping_fee,marketing_cost
AI00002464,U00738,18-22,武汉,湖北,华中,P024,文件夹,图书文具,OfficeKit,大连办公用品,7.34,3.78,2,0.99,0.0,信用卡,网页商城,自然搜索,日常,Android,S029,社区店,2026-05-01,14,0,未退货,4,4.0,女,20,普通会员,A,6.0,30.93
AI00002465,U00141,41-50,大连,辽宁,东北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,38.93,21.58,1,0.99,15.42,银行卡,手机APP,老客复购,日常,PC,S009,旗舰店,2025-12-29,20,0,未退货,5,3.0,男,42,银卡会员,B,0.0,24.34
AI00002466,U01062,41-50,成都,四川,西南,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,10.17,6.47,2,0.98,0.0,微信支付,网页商城,信息流广告,日常,iOS,S003,校园店,2025-10-11,15,0,未退货,2,5.0,女,42,学生会员,A,10.0,15.93
AI00002467,U01303,41-50,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,66.88,30.27,3,1.0,0.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2025-07-30,8,0,未退货,5,4.0,女,44,普通会员,B,0.0,30.12
AI00002468,U00740,18-22,天津,天津,华北,P022,笔记本,图书文具,NotePlus,义乌文具厂,13.3,7.61,3,0.91,0.0,信用卡,手机APP,老客复购,日常,PC,S005,社区店,2025-10-11,12,0,未退货,2,4.0,女,19,新客,A,8.0,39.49
AI00002469,U00736,31-40,大连,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,74.0,32.54,2,0.98,0.0,支付宝,手机APP,信息流广告,日常,iOS,S007,仓储店,2025-10-23,16,0,未退货,1,5.0,女,36,银卡会员,A,10.0,31.81
AI00002470,U00287,41-50,深圳,广东,华南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,278.7,180.1,3,0.96,30.0,微信支付,线下门店,线下到店,日常,门店收银,S034,社区店,2025-07-12,15,0,未退货,0,4.0,女,41,学生会员,B,0.0,17.58
AI00002471,U00457,41-50,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,7.86,3.84,2,0.97,6.1,银行卡,手机APP,校园社群,日常,iOS,S010,仓储店,2025-09-06,19,0,未退货,3,4.0,男,42,学生会员,B,8.0,36.31
AI00002472,U01403,23-30,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,12.57,8.58,1,0.94,4.73,微信支付,直播间,校园社群,日常,iOS,S009,社区店,2026-04-04,13,0,未退货,2,5.0,男,29,金卡会员,B,10.0,55.32
AI00002473,U01036,31-40,大连,辽宁,东北,P019,坚果礼盒,食品饮料,NutPlus,杭州食品贸易,153.8,86.64,1,0.91,0.0,银行卡,手机APP,自然搜索,日常,Android,S008,商场店,2025-08-16,14,0,未退货,1,4.0,女,33,普通会员,A,8.0,38.53
AI00002474,U00591,41-50,天津,天津,华北,P016,篮球,服饰运动,CourtStar,青岛体育用品,95.56,53.33,2,0.9,10.0,信用卡,手机APP,老客复购,日常,Android,S017,旗舰店,2025-01-17,18,1,不想要了,2,3.0,女,46,普通会员,B,10.0,23.01
AI00002475,U00330,41-50,武汉,湖北,华中,P009,保温杯,生活用品,WarmCup,大连优品贸易,42.08,22.34,3,0.84,0.0,校园卡,线下门店,线下到店,618大促,门店收银,S033,商场店,2025-06-11,21,0,未退货,0,5.0,女,41,普通会员,A,0.0,12.65
AI00002476,U00014,31-40,沈阳,辽宁,东北,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,5260.38,3022.51,3,0.98,0.0,信用卡,网页商城,自然搜索,日常,PC,S008,仓储店,2025-05-29,19,0,未退货,5,4.0,男,37,普通会员,A,8.0,15.11
AI00002477,U00069,41-50,大连,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,135.43,71.05,3,0.95,20.0,微信支付,线下门店,线下到店,日常,门店收银,S010,校园店,2026-03-30,20,0,未退货,0,5.0,男,41,银卡会员,B,0.0,11.49
AI00002478,U00113,41-50,南京,江苏,华东,P013,运动鞋,服饰运动,RunFast,福建运动工厂,331.97,176.2,1,0.96,0.0,信用卡,直播间,直播推荐,日常,PC,S014,商场店,2025-09-06,17,0,未退货,2,5.0,女,45,银卡会员,B,8.0,77.03
AI00002479,U00338,31-40,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,8.26,4.0,2,0.78,5.0,校园卡,手机APP,信息流广告,618大促,iOS,S037,旗舰店,2025-06-10,14,0,未退货,3,5.0,女,40,新客,A,6.0,44.7
AI00002480,U01632,31-40,大连,辽宁,东北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,26.67,14.05,1,0.99,0.0,校园卡,第三方平台,老客复购,日常,PC,S026,旗舰店,2026-04-10,18,0,未退货,3,5.0,女,34,学生会员,A,8.0,30.4
AI00002481,U00563,31-40,深圳,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,68.25,44.86,1,0.96,26.21,微信支付,网页商城,信息流广告,日常,PC,S012,旗舰店,2025-01-13,15,0,未退货,3,4.0,女,39,普通会员,B,12.0,20.06
AI00002482,U00156,23-30,大连,辽宁,东北,P019,坚果礼盒,食品饮料,NutPlus,杭州食品贸易,124.23,61.97,1,0.94,10.0,微信支付,网页商城,信息流广告,日常,iOS,S027,仓储店,2025-04-22,22,0,未退货,3,5.0,男,27,学生会员,A,8.0,26.6
AI00002483,U00042,31-40,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,1023.57,675.51,2,1.0,0.0,银行卡,直播间,直播推荐,日常,Android,S016,社区店,2026-04-20,15,0,未退货,4,5.0,女,39,金卡会员,A,10.0,87.03
AI00002484,U00286,31-40,天津,天津,华北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,10.46,7.02,2,0.83,6.95,支付宝,直播间,短视频,双十一,Android,S040,社区店,2025-11-05,19,0,未退货,3,5.0,男,37,普通会员,A,10.0,77.72
AI00002485,U01272,51-65,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,13.29,8.19,2,0.88,0.0,微信支付,直播间,校园社群,日常,iOS,S009,社区店,2026-03-17,16,0,未退货,5,3.0,女,57,金卡会员,A,8.0,87.24
AI00002486,U00353,41-50,成都,四川,西南,P009,保温杯,生活用品,WarmCup,大连优品贸易,36.06,15.82,3,0.96,0.0,支付宝,网页商城,老客复购,日常,Android,S029,校园店,2026-04-27,18,0,未退货,1,5.0,男,44,普通会员,B,8.0,25.97
AI00002487,U01159,31-40,武汉,湖北,华中,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,31.53,18.51,1,0.77,9.71,支付宝,直播间,直播推荐,618大促,iOS,S037,社区店,2026-06-11,10,0,未退货,1,5.0,女,38,学生会员,B,6.0,79.03
AI00002488,U01237,23-30,大连,辽宁,东北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,28.63,18.99,2,0.97,10.0,微信支付,手机APP,信息流广告,日常,PC,S013,旗舰店,2025-02-10,11,0,未退货,3,4.0,男,28,普通会员,B,0.0,39.45
AI00002489,U00046,31-40,青岛,山东,华东,P014,运动外套,服饰运动,MovePro,上海服饰集团,349.51,186.09,2,0.8,0.0,校园卡,手机APP,短视频,日常,Android,S019,商场店,2026-04-02,14,0,未退货,2,4.0,女,32,金卡会员,A,10.0,36.24
AI00002490,U00773,31-40,天津,天津,华北,P009,保温杯,生活用品,WarmCup,大连优品贸易,27.29,13.9,6,0.97,10.0,银行卡,手机APP,信息流广告,日常,Android,S031,商场店,2026-02-03,11,0,未退货,2,4.0,女,38,普通会员,B,6.0,22.91
AI00002491,U01677,31-40,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,386.0,200.71,1,1.0,10.0,信用卡,手机APP,老客复购,日常,Android,S021,商场店,2025-05-14,18,0,未退货,3,5.0,女,38,普通会员,B,8.0,30.68
AI00002492,U00383,18-22,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,45.15,24.76,4,0.81,10.0,微信支付,第三方平台,自然搜索,618大促,iOS,S030,校园店,2026-06-09,19,1,商品与描述不符,4,3.0,女,21,普通会员,B,8.0,44.17
AI00002493,U00014,31-40,成都,四川,西南,P008,打印机,电脑办公,PrintOne,南京云印科技,1068.56,480.48,1,0.9,5.0,支付宝,线下门店,线下到店,日常,门店收银,S032,商场店,2025-08-09,14,0,未退货,0,5.0,男,37,普通会员,A,0.0,13.3
AI00002494,U01571,41-50,深圳,广东,华南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,427.95,212.5,2,1.0,0.0,微信支付,第三方平台,短视频,日常,Android,S010,社区店,2026-05-29,16,0,未退货,1,5.0,男,45,普通会员,B,0.0,46.8
AI00002495,U01458,23-30,广州,广东,华南,P011,台灯,生活用品,LightHome,宁波明照电器,89.53,54.72,2,1.0,0.0,银行卡,网页商城,老客复购,日常,iOS,S013,商场店,2025-11-29,14,0,未退货,4,4.0,女,26,新客,A,12.0,33.25
AI00002496,U00596,51-65,杭州,浙江,华东,P013,运动鞋,服饰运动,RunFast,福建运动工厂,450.96,253.57,2,0.93,5.0,银行卡,第三方平台,老客复购,日常,Android,S006,社区店,2025-10-26,22,0,未退货,5,4.0,女,55,普通会员,A,8.0,35.1
AI00002497,U00655,23-30,杭州,浙江,华东,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,66.14,33.02,2,0.95,20.0,校园卡,网页商城,校园社群,日常,iOS,S012,商场店,2025-04-13,20,0,未退货,2,4.0,男,29,金卡会员,B,6.0,28.51
AI00002498,U00131,31-40,大连,辽宁,东北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,14.6,10.08,5,0.72,20.0,支付宝,手机APP,老客复购,618大促,PC,S005,社区店,2026-06-06,8,0,未退货,5,4.0,女,32,新客,B,0.0,34.65
AI00002499,U01282,23-30,天津,天津,华北,P014,运动外套,服饰运动,MovePro,上海服饰集团,262.63,134.66,2,0.82,0.0,信用卡,网页商城,自然搜索,双十一,PC,S022,仓储店,2025-11-06,18,0,未退货,4,4.0,男,30,银卡会员,A,0.0,25.33
AI00002500,U00551,23-30,天津,天津,华北,P009,保温杯,生活用品,WarmCup,大连优品贸易,41.31,19.26,2,0.89,0.0,银行卡,手机APP,信息流广告,日常,Android,S031,商场店,2025-01-04,17,0,未退货,4,5.0,女,27,学生会员,B,10.0,24.88
AI00002501,U00008,31-40,武汉,湖北,华中,P009,保温杯,生活用品,WarmCup,大连优品贸易,57.71,28.04,1,0.99,0.0,校园卡,线下门店,线下到店,日常,门店收银,S033,商场店,2025-01-12,18,0,未退货,0,5.0,女,37,金卡会员,A,0.0,15.88
AI00002502,U00940,23-30,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,372.92,191.32,3,1.0,0.0,信用卡,手机APP,老客复购,日常,Android,S021,商场店,2026-03-20,19,0,未退货,2,4.0,男,24,学生会员,A,6.0,35.82
AI00002503,U01651,23-30,大连,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,72.27,41.65,2,0.96,0.0,银行卡,线下门店,线下到店,日常,门店收银,S040,校园店,2025-04-15,13,0,未退货,0,5.0,女,27,金卡会员,B,0.0,17.31
AI00002504,U01308,23-30,大连,辽宁,东北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,52.33,23.47,1,0.91,10.0,信用卡,直播间,直播推荐,日常,iOS,S023,校园店,2025-11-24,8,1,商品与描述不符,4,2.0,男,27,普通会员,A,8.0,50.58
AI00002505,U00205,31-40,大连,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,60.36,40.4,1,1.0,20.0,银行卡,线下门店,线下到店,日常,门店收银,S040,校园店,2026-01-17,19,0,未退货,0,5.0,女,32,金卡会员,B,0.0,9.3
AI00002506,U00015,31-40,杭州,浙江,华东,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,67.68,45.73,3,0.82,30.0,微信支付,第三方平台,自然搜索,618大促,PC,S034,校园店,2025-06-10,16,0,未退货,4,4.0,男,32,普通会员,B,8.0,50.52
AI00002507,U01621,23-30,南京,江苏,华东,P013,运动鞋,服饰运动,RunFast,福建运动工厂,396.86,206.03,2,0.8,20.0,信用卡,直播间,直播推荐,双十一,PC,S014,商场店,2025-11-10,12,0,未退货,3,5.0,女,28,学生会员,B,8.0,60.45
AI00002508,U01611,31-40,沈阳,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,63.6,41.15,4,0.77,0.0,校园卡,手机APP,校园社群,618大促,PC,S023,仓储店,2025-06-02,17,0,未退货,3,4.0,女,38,学生会员,B,10.0,34.08
AI00002509,U00616,41-50,大连,辽宁,东北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,104.4,62.42,4,0.83,0.0,信用卡,直播间,直播推荐,618大促,iOS,S023,校园店,2026-06-12,14,0,未退货,7,4.0,女,48,金卡会员,A,12.0,51.32
AI00002510,U00847,41-50,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,476.61,317.77,3,0.95,0.0,微信支付,手机APP,老客复购,日常,PC,S001,旗舰店,2026-05-11,13,0,未退货,2,4.0,男,41,普通会员,B,8.0,33.21
AI00002511,U00485,31-40,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,86.22,43.76,1,0.75,0.0,微信支付,第三方平台,自然搜索,618大促,iOS,S030,校园店,2025-06-12,23,0,未退货,3,5.0,女,32,金卡会员,B,6.0,35.13
AI00002512,U00412,31-40,大连,辽宁,东北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,12.23,7.35,4,1.0,0.0,支付宝,手机APP,老客复购,日常,PC,S005,社区店,2025-10-27,12,0,未退货,2,4.0,女,38,普通会员,A,10.0,40.04
AI00002513,U00052,31-40,成都,四川,西南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,512.73,230.91,2,1.0,0.0,微信支付,网页商城,校园社群,日常,PC,S010,旗舰店,2025-10-09,18,0,未退货,3,4.0,男,33,学生会员,A,6.0,16.66
AI00002514,U00037,23-30,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,102.5,44.35,3,0.87,20.0,银行卡,手机APP,自然搜索,618大促,PC,S027,仓储店,2026-06-15,21,0,未退货,1,4.0,女,29,普通会员,B,0.0,24.58
AI00002515,U00153,31-40,广州,广东,华南,P011,台灯,生活用品,LightHome,宁波明照电器,69.34,46.8,1,1.0,10.0,银行卡,网页商城,老客复购,日常,iOS,S013,商场店,2025-08-02,18,0,未退货,1,5.0,女,32,新客,B,8.0,22.95
AI00002516,U01328,41-50,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,672.4,344.59,3,0.89,0.0,银行卡,直播间,直播推荐,双十一,Android,S016,社区店,2025-11-08,22,0,未退货,5,4.0,男,42,普通会员,A,0.0,90.65
AI00002517,U00071,31-40,广州,广东,华南,P011,台灯,生活用品,LightHome,宁波明照电器,81.1,44.99,4,0.77,0.0,银行卡,网页商城,老客复购,618大促,iOS,S013,商场店,2026-06-09,10,0,未退货,2,4.0,女,33,普通会员,B,8.0,33.14
AI00002518,U00147,31-40,北京,北京,华北,P024,文件夹,图书文具,OfficeKit,大连办公用品,8.09,4.0,2,0.91,0.0,微信支付,线下门店,线下到店,日常,门店收银,S025,商场店,2025-04-15,16,0,未退货,0,5.0,男,39,学生会员,B,0.0,10.59
AI00002519,U00648,31-40,成都,四川,西南,P014,运动外套,服饰运动,MovePro,上海服饰集团,336.32,227.19,1,0.78,0.0,银行卡,手机APP,老客复购,双十一,Android,S008,校园店,2025-11-05,11,0,未退货,5,4.0,男,37,普通会员,A,12.0,32.22
AI00002520,U00135,31-40,北京,北京,华北,P016,篮球,服饰运动,CourtStar,青岛体育用品,101.94,54.81,1,0.97,20.0,微信支付,第三方平台,自然搜索,日常,Android,S005,旗舰店,2025-03-09,14,1,不想要了,4,3.0,女,36,银卡会员,B,6.0,29.42
AI00002521,U00085,31-40,武汉,湖北,华中,P009,保温杯,生活用品,WarmCup,大连优品贸易,38.42,18.45,2,0.95,29.2,校园卡,线下门店,线下到店,日常,门店收银,S033,商场店,2025-12-07,21,0,未退货,0,5.0,女,32,普通会员,B,0.0,10.82
AI00002522,U00677,18-22,成都,四川,西南,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,12.13,7.28,1,0.91,0.0,微信支付,网页商城,信息流广告,日常,iOS,S003,校园店,2025-07-15,19,0,未退货,2,4.0,男,18,学生会员,B,10.0,23.93
AI00002523,U00330,41-50,沈阳,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,42.65,20.79,3,0.82,0.0,校园卡,手机APP,校园社群,618大促,PC,S023,仓储店,2026-06-17,16,0,未退货,5,4.0,女,41,普通会员,A,12.0,44.1
AI00002524,U00811,31-40,沈阳,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,310.57,156.21,3,0.96,10.0,微信支付,手机APP,老客复购,日常,Android,S015,校园店,2025-08-16,17,0,未退货,4,4.0,女,31,银卡会员,B,8.0,20.71
AI00002525,U01539,18-22,上海,上海,华东,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,10.02,6.2,2,1.0,8.02,校园卡,手机APP,自然搜索,日常,iOS,S038,商场店,2025-03-29,20,0,未退货,1,5.0,男,18,普通会员,B,10.0,41.72
AI00002526,U00075,31-40,青岛,山东,华东,P014,运动外套,服饰运动,MovePro,上海服饰集团,294.78,205.93,1,0.96,10.0,校园卡,手机APP,短视频,日常,Android,S019,商场店,2026-04-25,12,0,未退货,2,4.0,女,32,金卡会员,B,8.0,23.42
AI00002527,U01543,31-40,成都,四川,西南,P014,运动外套,服饰运动,MovePro,上海服饰集团,285.23,182.93,2,0.86,30.0,银行卡,手机APP,老客复购,日常,Android,S008,校园店,2026-04-16,14,0,未退货,3,4.0,男,39,普通会员,B,0.0,22.01
AI00002528,U01511,23-30,北京,北京,华北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,15.47,7.19,1,0.98,0.0,微信支付,网页商城,自然搜索,日常,iOS,S027,校园店,2026-01-25,22,0,未退货,1,4.0,男,28,银卡会员,B,8.0,25.87
AI00002529,U01307,23-30,杭州,浙江,华东,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,67.96,35.17,2,1.0,20.0,微信支付,第三方平台,自然搜索,日常,PC,S034,校园店,2026-03-01,17,0,未退货,3,5.0,女,25,银卡会员,B,10.0,30.23
AI00002530,U00822,23-30,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,682.66,445.76,3,0.82,0.0,支付宝,手机APP,校园社群,618大促,iOS,S016,仓储店,2025-06-07,20,0,未退货,2,5.0,男,29,银卡会员,A,6.0,36.39
AI00002531,U00797,31-40,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,340.61,172.7,2,1.0,0.0,微信支付,手机APP,老客复购,日常,PC,S001,旗舰店,2025-12-22,19,0,未退货,5,4.0,女,31,银卡会员,B,6.0,35.16
AI00002532,U00840,31-40,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,906.29,577.51,2,0.93,0.0,银行卡,直播间,直播推荐,日常,Android,S016,社区店,2025-01-25,13,0,未退货,4,5.0,女,32,新客,A,6.0,69.01
AI00002533,U00957,31-40,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,148.66,83.56,1,0.99,10.0,校园卡,手机APP,校园社群,日常,PC,S030,校园店,2025-05-07,15,0,未退货,3,4.0,男,33,普通会员,B,8.0,41.25
AI00002534,U00003,23-30,成都,四川,西南,P014,运动外套,服饰运动,MovePro,上海服饰集团,359.54,243.64,4,0.78,0.0,银行卡,手机APP,老客复购,618大促,Android,S008,校园店,2026-06-09,22,0,未退货,3,3.0,男,26,银卡会员,B,8.0,27.31
AI00002535,U01674,41-50,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,536.82,284.82,2,0.95,0.0,银行卡,直播间,直播推荐,日常,Android,S016,社区店,2026-02-23,19,0,未退货,4,5.0,男,41,新客,A,10.0,53.08
AI00002536,U00723,31-40,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,78.45,54.26,2,0.95,20.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2025-05-29,18,0,未退货,2,5.0,男,38,普通会员,B,10.0,43.52
AI00002537,U01182,51-65,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,12.32,6.7,1,0.98,0.0,微信支付,直播间,校园社群,日常,iOS,S009,社区店,2025-03-13,11,0,未退货,2,5.0,女,52,普通会员,A,12.0,78.98
AI00002538,U00344,31-40,武汉,湖北,华中,P024,文件夹,图书文具,OfficeKit,大连办公用品,9.04,5.73,1,0.78,0.0,信用卡,网页商城,自然搜索,618大促,Android,S029,社区店,2026-06-13,13,0,未退货,3,5.0,女,38,银卡会员,A,12.0,19.22
AI00002539,U00002,31-40,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,106.19,51.47,1,0.89,0.0,校园卡,手机APP,校园社群,日常,PC,S030,校园店,2025-03-14,13,0,未退货,6,4.0,男,31,普通会员,A,0.0,23.82
AI00002540,U00572,31-40,武汉,湖北,华中,P007,办公椅,电脑办公,WorkLife,杭州森木家具,850.6,492.18,3,0.84,0.0,校园卡,手机APP,自然搜索,618大促,PC,S016,仓储店,2025-06-05,12,0,未退货,2,4.0,女,31,金卡会员,A,6.0,44.9
AI00002541,U00567,18-22,沈阳,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,51.09,26.41,1,0.98,20.0,校园卡,手机APP,校园社群,日常,PC,S023,仓储店,2025-04-28,19,0,未退货,3,5.0,男,19,学生会员,B,6.0,43.84
AI00002542,U00441,23-30,天津,天津,华北,P022,笔记本,图书文具,NotePlus,义乌文具厂,10.2,4.42,1,0.97,3.96,信用卡,手机APP,老客复购,日常,PC,S005,社区店,2025-01-05,21,0,未退货,4,5.0,女,28,普通会员,B,10.0,37.72
AI00002543,U00288,31-40,成都,四川,西南,P014,运动外套,服饰运动,MovePro,上海服饰集团,368.32,203.47,3,0.87,0.0,银行卡,手机APP,老客复购,618大促,Android,S008,校园店,2025-06-17,21,1,商品与描述不符,4,4.0,女,31,普通会员,A,6.0,20.59
AI00002544,U00172,31-40,北京,北京,华北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,12.89,6.17,5,0.81,0.0,微信支付,网页商城,自然搜索,618大促,iOS,S027,校园店,2026-06-18,17,0,未退货,1,5.0,女,32,普通会员,A,8.0,23.97
AI00002545,U00606,41-50,大连,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,54.87,38.32,1,0.97,5.0,银行卡,线下门店,线下到店,日常,门店收银,S040,校园店,2025-06-29,23,0,未退货,0,5.0,女,44,新客,A,0.0,10.16
AI00002546,U00341,23-30,广州,广东,华南,P016,篮球,服饰运动,CourtStar,青岛体育用品,93.04,61.07,2,0.94,0.0,信用卡,手机APP,信息流广告,日常,iOS,S040,校园店,2025-10-12,21,0,未退货,2,5.0,男,25,学生会员,B,8.0,22.22
AI00002547,U01709,31-40,大连,辽宁,东北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,27.17,17.31,1,0.95,10.0,校园卡,第三方平台,老客复购,日常,PC,S026,旗舰店,2026-02-27,13,1,商品与描述不符,1,3.0,女,38,新客,B,0.0,38.35
AI00002548,U00094,31-40,深圳,广东,华南,P024,文件夹,图书文具,OfficeKit,大连办公用品,10.47,5.83,3,0.82,10.3,信用卡,第三方平台,自然搜索,双十一,iOS,S003,校园店,2025-11-05,17,0,未退货,3,5.0,男,35,学生会员,A,10.0,46.55
AI00002549,U00260,31-40,上海,上海,华东,P008,打印机,电脑办公,PrintOne,南京云印科技,1263.95,635.2,2,1.0,10.0,银行卡,网页商城,信息流广告,日常,iOS,S027,社区店,2026-02-26,20,0,未退货,4,4.0,女,35,金卡会员,A,8.0,32.41
AI00002550,U00226,18-22,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,113.66,59.2,3,1.0,20.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2026-01-04,14,0,未退货,3,5.0,男,20,新客,A,12.0,35.87
AI00002551,U00637,31-40,上海,上海,华东,P009,保温杯,生活用品,WarmCup,大连优品贸易,38.68,18.85,1,0.99,10.0,校园卡,手机APP,自然搜索,日常,Android,S013,旗舰店,2025-12-01,11,0,未退货,2,4.0,男,40,普通会员,B,12.0,35.5
AI00002552,U00552,51-65,大连,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,46.33,27.08,2,1.0,0.0,校园卡,手机APP,短视频,日常,PC,S038,社区店,2025-12-27,17,0,未退货,1,5.0,男,59,金卡会员,A,10.0,27.92
AI00002553,U00850,41-50,成都,四川,西南,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,238.68,156.85,2,0.84,10.0,支付宝,第三方平台,自然搜索,日常,iOS,S019,社区店,2026-04-02,20,0,未退货,2,5.0,女,42,普通会员,A,6.0,48.03
AI00002554,U01649,41-50,武汉,湖北,华中,P007,办公椅,电脑办公,WorkLife,杭州森木家具,814.03,392.75,3,0.98,0.0,校园卡,手机APP,自然搜索,日常,PC,S016,仓储店,2026-02-04,14,0,未退货,5,5.0,男,48,普通会员,B,6.0,38.92
AI00002555,U00215,23-30,上海,上海,华东,P009,保温杯,生活用品,WarmCup,大连优品贸易,41.38,17.85,1,1.0,16.55,校园卡,手机APP,自然搜索,日常,Android,S013,旗舰店,2026-03-29,21,0,未退货,3,4.0,女,27,金卡会员,B,6.0,22.22
AI00002556,U00963,31-40,沈阳,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,69.62,32.39,1,0.96,0.0,支付宝,线下门店,线下到店,日常,门店收银,S016,仓储店,2025-04-04,21,0,未退货,0,5.0,女,35,银卡会员,B,0.0,9.95
AI00002557,U00005,23-30,天津,天津,华北,P010,双肩包,生活用品,CampusBag,广州行者箱包,156.1,87.27,2,0.96,0.0,信用卡,直播间,直播推荐,日常,Android,S032,旗舰店,2026-01-14,10,0,未退货,3,4.0,男,28,银卡会员,B,6.0,46.71
AI00002558,U00187,41-50,大连,辽宁,东北,P014,运动外套,服饰运动,MovePro,上海服饰集团,201.11,87.52,3,0.91,20.0,银行卡,网页商城,老客复购,日常,PC,S015,社区店,2026-02-21,21,0,未退货,2,4.0,男,45,学生会员,B,6.0,22.37
AI00002559,U00487,31-40,沈阳,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,50.59,27.47,1,0.8,10.0,支付宝,线下门店,线下到店,618大促,门店收银,S016,仓储店,2025-06-14,22,0,未退货,0,4.0,男,39,普通会员,B,0.0,14.03
AI00002560,U00007,31-40,天津,天津,华北,P010,双肩包,生活用品,CampusBag,广州行者箱包,120.12,55.39,1,0.92,0.0,信用卡,直播间,直播推荐,日常,Android,S032,旗舰店,2026-05-21,20,0,未退货,5,4.0,男,40,学生会员,B,0.0,57.4
AI00002561,U00792,18-22,沈阳,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,45.38,20.88,3,0.87,0.0,校园卡,手机APP,校园社群,618大促,PC,S023,仓储店,2025-06-15,17,0,未退货,3,5.0,男,21,普通会员,A,8.0,33.28
